partition,direction,objective,query_id,cycle_gate,cycle_weight,effective_cycle_weight,query_applicability_score,baseline_best_positive_rank,reranked_best_positive_rank,baseline_reciprocal_rank,reranked_reciprocal_rank,baseline_hit_at_3,baseline_hit_at_10,baseline_hit_at_20,reranked_hit_at_3,reranked_hit_at_10,reranked_hit_at_20
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.0,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.05,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.1,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.15,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_6c1cbb35db92,applicability_ge_0.80,0.2,0.0,0.6862761868467885,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,all,0.0,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,all,0.05,0.05,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,all,0.1,0.1,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,all,0.15,0.15,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,all,0.2,0.2,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.0,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.05,0.05,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.1,0.1,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.15,0.15,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.60,0.2,0.2,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.0,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.05,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.1,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.15,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_877408d79e1b,applicability_ge_0.80,0.2,0.0,0.6420304641368375,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,all,0.0,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,all,0.05,0.05,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,all,0.1,0.1,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,all,0.15,0.15,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,all,0.2,0.2,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.0,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.05,0.05,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.1,0.1,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.15,0.15,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.60,0.2,0.2,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.0,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.05,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.1,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.15,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
development,reaction_to_enzyme,top3,MARTS_EXT_RXN_c0d41a7707a3,applicability_ge_0.80,0.2,0.0,0.7103159549821588,1,1,1.0,1.0,1,1,1,1,1,1
