Entry,rhea_id,source
G8H5N0,RHEA:31427,current
G8H5N0,RHEA:32559,current;marts
G8H5N0,RHEA:32691,current
G8H5N0,RHEA:68400,current;marts
G8H5N0,RHEA:68468,current
G8H5N0,RHEA:68524,current
G8H5N0,RHEA:68640,current
G8H5N0,RHEA:68708,marts
G8H5N0,RHEA:68788,current
G8H5N0,RHEA:68824,marts
G8H5N1,MARTS_EXT_RXN_a034669a1e40,marts
G8H5N1,RHEA:10940,marts
G8H5N1,RHEA:16965,current
G8H5N1,RHEA:25488,marts
G8H5N1,RHEA:25500,current;marts
G8H5N1,RHEA:27425,current;marts
G8H5N1,RHEA:28298,current
G8H5N1,RHEA:30375,current
G8H5N1,RHEA:32559,marts
G8H5N1,RHEA:68468,current
G8H5N1,RHEA:68472,current
G8H5N1,RHEA:68504,current
G8H5N1,RHEA:68508,current
G8H5N1,RHEA:68512,current
G8H5N1,RHEA:68516,current
G8H5N1,RHEA:68520,current
G8H5N1,RHEA:68524,current
G8H5N1,RHEA:68528,current
G8H5N1,RHEA:68536,current
G8H5N1,RHEA:68540,current
G8H5N1,RHEA:68544,current
G8H5N1,RHEA:68640,current
G8H5N1,RHEA:68824,marts
G8H5N2,RHEA:12516,marts
G8H5N2,RHEA:25452,current
G9M5S4,RHEA:22220,marts
G9M5S5,RHEA:22220,marts
G9M5S6,RHEA:22220,marts
G9M5S9,RHEA:22220,marts
G9MAN7,MARTS_EXT_RXN_7b0cfb7bb82c,marts
G9MAN7,RHEA:14841,marts
G9MAN7,RHEA:24316,current
G9MAN7,RHEA:33983,current
H1VQB1,RHEA:17653,current
H1VQB1,RHEA:19361,current
H1VQB1,RHEA:22408,current
H2ELN1,MARTS_EXT_RXN_dd89a5b3606f,marts
H2ELN1,RHEA:10940,marts
H2ELN1,RHEA:16965,current;marts
H2ELN1,RHEA:25508,marts
H2ELN1,RHEA:25662,current
H2ELN1,RHEA:32543,current;marts
H2ELN1,RHEA:32551,current
H2ELN1,RHEA:68636,current
H2ELN1,RHEA:68640,current
H2KWF1,RHEA:31851,current;marts
H2VFR7,RHEA:22672,marts
H6U1I8,RHEA:60744,current
H6U1I8,RHEA:60748,current
H6U1I8,RHEA:60752,current
H6U1I8,RHEA:60756,current
H6U1I8,RHEA:60760,current
H6U1I8,RHEA:60764,current
H6VLG0,RHEA:14841,marts
H6VLG5,RHEA:18721,current;marts
H6WZF2,MARTS_EXT_RXN_dd89a5b3606f,marts
H6WZF2,RHEA:10940,marts
H6WZF2,RHEA:16965,current;marts
H6WZF2,RHEA:25508,marts
H6WZF2,RHEA:32543,current;marts
H6WZF2,RHEA:32551,current
H6WZF2,RHEA:68636,current
H6WZF2,RHEA:68640,current
H6WZF2,RHEA:68708,marts
H8ZM70,MARTS_EXT_RXN_0216267ce7f4,marts
H8ZM70,MARTS_EXT_RXN_3abc72608e40,marts
H8ZM70,MARTS_EXT_RXN_4fcf7c82c333,marts
H8ZM70,RHEA:13873,current
H8ZM70,RHEA:14841,marts
H8ZM70,RHEA:24316,current
H8ZM70,RHEA:25548,current
H8ZM70,RHEA:33987,current
H8ZM71,RHEA:14841,marts
H8ZM71,RHEA:24316,current
H8ZM71,RHEA:25560,marts
H8ZM71,RHEA:26128,current
H8ZM73,RHEA:32703,current;marts
H8ZM73,RHEA:34463,current;marts
H9C6R1,RHEA:60424,marts
H9L9E5,RHEA:33991,current;marts
I1M2G5,RHEA:32679,marts
I1M2G5,RHEA:65828,current
I1RL14,RHEA:17653,current
I1RL14,RHEA:19361,current
I1RL14,RHEA:22408,current
I1RQ76,RHEA:25282,current
I1S104,RHEA:83907,current;marts
I1TE91,RHEA:12516,marts
I1ZHA5,RHEA:68596,current;marts
I2CM56,RHEA:30463,marts
I2CM56,RHEA:30467,marts
I2CM56,RHEA:30471,marts
I2CM56,RHEA:31431,marts
I2CM59,RHEA:25488,marts
I2CM69,RHEA:10940,marts
I2N045,RHEA:53624,current;marts
I3WEW0,RHEA:32543,marts
I6QPS5,RHEA:12016,current;marts
I6QSN0,RHEA:12516,current;marts
I6R4V5,RHEA:34699,current;marts
I6RAQ6,RHEA:28294,current;marts
I6RE61,RHEA:32691,current
I6RE61,RHEA:68824,marts
I6XZ73,RHEA:32699,marts
I7GPX8,RHEA:10940,current;marts
I7GPX8,RHEA:16965,marts
I7GPX8,RHEA:25488,marts
I7GPX8,RHEA:25500,marts
I7H727,RHEA:12016,marts
I7H727,RHEA:19525,marts
I7H727,RHEA:28294,marts
I7H727,RHEA:30383,marts
I7H727,RHEA:31895,current;marts
I7H727,RHEA:47052,current
I7H727,RHEA:56556,current
I7H727,RHEA:68712,current;marts
J2T8D5,MARTS_EXT_RXN_c29f1cca3044,marts
J3MQP7,RHEA:28266,marts
J3MQP7,RHEA:28643,marts
J3MQP7,RHEA:32699,marts
J7FIX8,RHEA:17653,current
J7FIX8,RHEA:19361,current
J7FIX8,RHEA:22408,current
J7LH11,RHEA:34503,current;marts
J7LJN5,RHEA:28294,marts
J7LJN5,RHEA:31815,current
J7LMP2,RHEA:31999,current;marts
J7LP58,RHEA:19525,marts
J7LP58,RHEA:33991,current;marts
J7LP58,RHEA:56556,current
J7LQ09,RHEA:30471,marts
J7LQ09,RHEA:31427,current
J9QS23,RHEA:14841,marts
J9QS23,RHEA:24316,current
J9QS25,RHEA:28294,marts
J9QS25,RHEA:34703,current
J9R1J8,RHEA:19525,marts
J9R1J8,RHEA:27530,marts
J9R1J8,RHEA:28639,marts
J9R1J8,RHEA:33991,marts
J9R1J8,RHEA:68712,marts
J9R388,RHEA:14841,marts
J9R388,RHEA:24316,current
J9R5V4,RHEA:34467,current;marts
J9RLZ7,MARTS_EXT_RXN_529b3e1ea6d5,marts
J9RLZ7,RHEA:12016,current;marts
J9RLZ7,RHEA:25444,marts
J9RLZ7,RHEA:28302,current;marts
K0K750,RHEA:28294,current;marts
K2SUY0,RHEA:77967,current;marts
K2SUY0,RHEA:77975,current
K4L9M2,RHEA:19525,current;marts
K4LMW2,RHEA:12192,marts
K4LMW2,RHEA:36063,current
K7NBZ9,RHEA:30999,current;marts
K7NBZ9,RHEA:81851,current
K7PRF2,RHEA:28294,marts
K7PRF2,RHEA:31895,marts
K7TKS3,RHEA:28294,marts
K7TKS3,RHEA:31895,marts
K7TR87,RHEA:14841,marts
K7WDL7,RHEA:62592,current
K7WDL7,RHEA:62596,current
K7WQ45,RHEA:11328,current
K7WQ45,RHEA:55520,current
K7WQ45,RHEA:64572,current
K7WQ45,RHEA:64580,current
KIA64332.1,MARTS_EXT_RXN_4f0796dda836,marts
L0HAM7,RHEA:19565,current;marts
L0HAM7,RHEA:25488,marts
L0HB77,MARTS_EXT_RXN_dd89a5b3606f,marts
L0HB77,RHEA:10940,marts
L0HB77,RHEA:19565,current;marts
L0HB77,RHEA:25488,marts
L0HLH2,RHEA:28302,marts
L0HP52,RHEA:34467,marts
L0I517,RHEA:12016,marts
L0I517,RHEA:28294,marts
L0I7F9,RHEA:28294,marts
L7XCQ7,RHEA:12516,marts
M1V9Q0,RHEA:42988,current;marts
M1V9Q0,RHEA:42992,current;marts
M1VDX3,RHEA:42992,current;marts
M1VDX3,RHEA:42996,current
M1VDX3,RHEA:43000,current
M2U578,MARTS_EXT_RXN_ecb0de88d8e0,marts
M2U578,RHEA:17653,current
M2U578,RHEA:25694,current
M2V8C1,RHEA:17653,current
M2V8C1,RHEA:25694,current
M2V8C1,RHEA:41552,current;marts
M2V933,RHEA:66896,current
M4GGS0,RHEA:18325,marts
M4GGS1,RHEA:18325,marts
M4HXU6,MARTS_EXT_RXN_0216267ce7f4,marts
M4HXU6,MARTS_EXT_RXN_3abc72608e40,marts
M4HXU6,MARTS_EXT_RXN_4fcf7c82c333,marts
M4HXU6,RHEA:13873,current
M4HXU6,RHEA:14841,marts
M4HXU6,RHEA:24316,current
M4HXU6,RHEA:25548,current
M4HXU6,RHEA:33987,current
M4HXW5,RHEA:25560,marts
M4HXW5,RHEA:26128,current
M4HY05,MARTS_EXT_RXN_0216267ce7f4,marts
M4HY05,MARTS_EXT_RXN_29bbf964d264,marts
M4HY05,MARTS_EXT_RXN_3abc72608e40,marts
M4HY05,RHEA:13873,current
M4HY05,RHEA:14841,marts
M4HY05,RHEA:24316,current
M4HY05,RHEA:25548,current
M4HY05,RHEA:33987,current
M4HY08,RHEA:25536,marts
M4HY08,RHEA:42984,current
M4HYC6,MARTS_EXT_RXN_0216267ce7f4,marts
M4HYC6,MARTS_EXT_RXN_3abc72608e40,marts
M4HYC6,MARTS_EXT_RXN_4fcf7c82c333,marts
M4HYC6,RHEA:13873,current
M4HYC6,RHEA:14841,marts
M4HYC6,RHEA:24316,current
M4HYC6,RHEA:25548,current
M4HYC6,RHEA:33987,current
M4HYC8,RHEA:25536,marts
M4HYC8,RHEA:42984,current
M4HYP3,RHEA:25560,marts
M4HYP3,RHEA:26128,current
M4HZ33,RHEA:34503,marts
M4I1C6,RHEA:47944,current
M4VQY9,RHEA:74587,current
M5AW86,MARTS_EXT_RXN_23432a8b720a,marts
M5AW86,RHEA:54500,current;marts
M5AW86,RHEA:54504,current
M5AW86,RHEA:54508,current;marts
MBW4630784.1,MARTS_EXT_RXN_23b0ccdf5255,marts
MG921605.1,RHEA:27421,marts
MG921605.1,RHEA:27425,marts
MG921605.1,RHEA:27526,marts
MZ367365.1,MARTS_EXT_RXN_6290a24f780c,marts
MZ367365.1,RHEA:12516,marts
MZ367365.1,RHEA:19825,marts
MZ367365.1,RHEA:29511,marts
MZ367365.1,RHEA:30383,marts
N4V6D4,MARTS_EXT_RXN_7160470e8992,marts
N4V6D4,RHEA:17653,current
N4V6D4,RHEA:25694,current
N4V6D4,RHEA:71987,marts
O04408,RHEA:14841,current;marts
O04806,RHEA:10940,marts
O06728,RHEA:27526,marts
O07333,MARTS_EXT_RXN_9bfd169ae97d,marts
O13284,RHEA:14841,current
O13284,RHEA:22220,current;marts
O13489,RHEA:12052,current;marts
O22340,RHEA:10940,marts
O22340,RHEA:12869,current
O23390,RHEA:31987,current;marts
O23909,RHEA:31007,marts
O23945,MARTS_EXT_RXN_96ac57c79326,marts
O23945,RHEA:16965,marts
O23945,RHEA:25488,current;marts
O23945,RHEA:25504,marts
O23945,RHEA:25508,marts
O24474,RHEA:16965,current
O24474,RHEA:25488,marts
O24475,RHEA:25488,current;marts
O24475,RHEA:25496,current;marts
O34707,RHEA:33123,current;marts
O48651,RHEA:25282,current
O48666,MARTS_EXT_RXN_68d7c7a6b97f,marts
O48666,RHEA:32295,current
O48666,RHEA:32299,current
O48935,RHEA:10940,marts
O48935,RHEA:16965,marts
O48935,RHEA:19525,marts
O48935,RHEA:25500,marts
O48935,RHEA:25508,marts
O48935,RHEA:27425,current;marts
O48935,RHEA:32559,marts
O48935,RHEA:68824,marts
O49853,RHEA:19525,current;marts
O50406,MARTS_EXT_RXN_76499a11d465,marts
O50406,RHEA:25621,current
O59947,RHEA:12052,current;marts
O64404,RHEA:25440,marts
O64404,RHEA:25444,current;marts
O64404,RHEA:25448,current;marts
O64404,RHEA:30423,current
O64405,MARTS_EXT_RXN_7345bb901e40,marts
O64405,RHEA:25456,current;marts
O64405,RHEA:25460,current;marts
O64405,RHEA:25464,current;marts
O64405,RHEA:25468,current
O64405,RHEA:25472,current;marts
O64405,RHEA:25476,current;marts
O64961,MARTS_EXT_RXN_a034669a1e40,marts
O64961,MARTS_EXT_RXN_e275424c414b,marts
O64961,RHEA:10940,marts
O64961,RHEA:12016,marts
O64961,RHEA:12516,marts
O64961,RHEA:16965,current;marts
O64961,RHEA:25444,marts
O64961,RHEA:25488,marts
O64961,RHEA:25500,current;marts
O64961,RHEA:28266,marts
O64961,RHEA:28302,current;marts
O64961,RHEA:31895,marts
O64961,RHEA:68640,current
O64961,RHEA:68772,current
O65323,RHEA:19825,marts
O65323,RHEA:28635,current
O65435,RHEA:55216,current;marts
O74165,MARTS_EXT_RXN_68d7c7a6b97f,marts
O74165,RHEA:32295,current
O74165,RHEA:32299,current
O81086,RHEA:25436,current;marts
O81191,RHEA:32543,current;marts
O81192,MARTS_EXT_RXN_6314ab7563ea,marts
O81192,MARTS_EXT_RXN_8d2492a66172,marts
O81192,RHEA:18209,current
O81192,RHEA:25488,marts
O81192,RHEA:32567,current
O81192,RHEA:32575,current
O81193,RHEA:25508,marts
O81193,RHEA:32547,current
O81923,RHEA:19825,marts
O82139,RHEA:21308,current;marts
O82140,RHEA:31007,current;marts
O82141,RHEA:14621,marts
O82146,RHEA:31007,current;marts
P00183,RHEA:13525,current
P08196,MARTS_EXT_RXN_9bfd169ae97d,marts
P0C565,MARTS_EXT_RXN_890006655690,marts
P0C565,RHEA:14009,current
P0C565,RHEA:60024,current
P0C565,RHEA:60696,current;marts
P0C8Y0,MARTS_EXT_RXN_4c4ba4bc0549,marts
P0C8Y0,RHEA:31011,current;marts
P0CJ43,RHEA:27421,current;marts
P0CV94,RHEA:27530,current;marts
P0CV94,RHEA:68708,marts
P0CV95,RHEA:27530,current;marts
P0CV95,RHEA:68708,marts
P0CV96,RHEA:27530,current;marts
P0CV96,RHEA:68708,marts
P0DI76,MARTS_EXT_RXN_dd89a5b3606f,marts
P0DI76,MARTS_EXT_RXN_fc09735a9f8b,marts
P0DI76,RHEA:10940,marts
P0DI76,RHEA:16965,marts
P0DI76,RHEA:25488,marts
P0DI76,RHEA:25496,marts
P0DI76,RHEA:25500,marts
P0DI76,RHEA:25508,marts
P0DI76,RHEA:32543,current;marts
P0DI76,RHEA:68824,marts
P0DI77,MARTS_EXT_RXN_dd89a5b3606f,marts
P0DI77,MARTS_EXT_RXN_fc09735a9f8b,marts
P0DI77,RHEA:10940,marts
P0DI77,RHEA:16965,marts
P0DI77,RHEA:25488,marts
P0DI77,RHEA:25496,marts
P0DI77,RHEA:25500,marts
P0DI77,RHEA:25508,marts
P0DI77,RHEA:32543,current;marts
P0DI77,RHEA:68824,marts
P0DL13,RHEA:34695,current;marts
P0DO35,RHEA:17945,current
P0DO35,RHEA:67404,current
P0DO35,RHEA:67408,current
P0DO35,RHEA:67416,current
P0DO38,RHEA:17945,current
P0DO38,RHEA:18957,current
P0DO38,RHEA:67404,current
P0DO39,RHEA:17945,current
P0DO39,RHEA:18957,current
P0DO39,RHEA:67404,current
P0DO40,RHEA:17945,current
P0DO40,RHEA:18957,current
P0DO40,RHEA:67404,current
P0DO41,RHEA:17945,current
P0DO41,RHEA:18957,current
P0DO41,RHEA:67404,current
P0DO41,RHEA:67412,current
P0DO42,RHEA:17945,current
P0DO42,RHEA:18957,current
P0DO42,RHEA:67404,current
P0DO42,RHEA:67412,current
P0DPK6,RHEA:53620,current;marts
P0DXI1,RHEA:31383,current;marts
P0DXI2,RHEA:31887,current;marts
P13513,RHEA:12052,current;marts
P17060,MARTS_EXT_RXN_de164cb3f0e1,marts
P21683,MARTS_EXT_RXN_9bfd169ae97d,marts
P21684,MARTS_EXT_RXN_de164cb3f0e1,marts
P27679,RHEA:12052,current;marts
P29704,MARTS_EXT_RXN_68d7c7a6b97f,marts
P29704,RHEA:32295,current
P29704,RHEA:32299,current
P32476,RHEA:25282,current
P33247,MARTS_EXT_RXN_000c8b710696,marts
P33247,RHEA:16561,current;marts
P33247,RHEA:17637,current
P33990,MARTS_EXT_RXN_000c8b710696,marts
P33990,RHEA:16561,current;marts
P33990,RHEA:17637,current
P36596,MARTS_EXT_RXN_68d7c7a6b97f,marts
P36596,RHEA:32295,current
P36596,RHEA:32299,current
P37268,MARTS_EXT_RXN_68d7c7a6b97f,marts
P37268,RHEA:22228,current
P37268,RHEA:22232,current
P37268,RHEA:22672,current;marts
P37268,RHEA:32295,current
P37268,RHEA:32299,current
P37269,MARTS_EXT_RXN_6d6aa67d85ad,marts
P37269,MARTS_EXT_RXN_de164cb3f0e1,marts
P37271,MARTS_EXT_RXN_9bfd169ae97d,marts
P37272,MARTS_EXT_RXN_6d6aa67d85ad,marts
P37272,MARTS_EXT_RXN_de164cb3f0e1,marts
P37273,MARTS_EXT_RXN_9bfd169ae97d,marts
P37294,MARTS_EXT_RXN_9bfd169ae97d,marts
P37295,MARTS_EXT_RXN_9bfd169ae97d,marts
P38604,RHEA:14621,current;marts
P38605,RHEA:21308,current;marts
P48449,RHEA:14621,current;marts
P48450,RHEA:14621,current;marts
P49085,MARTS_EXT_RXN_9bfd169ae97d,marts
P49350,RHEA:19361,current
P49350,RHEA:22408,current
P53797,MARTS_EXT_RXN_9bfd169ae97d,marts
P53798,MARTS_EXT_RXN_68d7c7a6b97f,marts
P53798,RHEA:22228,current
P53798,RHEA:22232,current
P53798,RHEA:22672,current
P53798,RHEA:32295,current
P53798,RHEA:32299,current
P53799,MARTS_EXT_RXN_68d7c7a6b97f,marts
P53799,RHEA:32295,current
P53799,RHEA:32299,current
P53800,MARTS_EXT_RXN_68d7c7a6b97f,marts
P53800,RHEA:32295,current
P53800,RHEA:32299,current
P54924,MARTS_EXT_RXN_000c8b710696,marts
P54924,RHEA:16561,current;marts
P54924,RHEA:17637,current
P54975,MARTS_EXT_RXN_9bfd169ae97d,marts
P55348,MARTS_EXT_RXN_000c8b710696,marts
P55348,RHEA:16561,current;marts
P55348,RHEA:17637,current
P55350,RHEA:22672,marts
P59287,RHEA:14901,current;marts
P77735,RHEA:56944,current
P78589,MARTS_EXT_RXN_68d7c7a6b97f,marts
P78589,RHEA:32295,current
P78589,RHEA:32299,current
P84466,RHEA:14621,current;marts
P85964,RHEA:25436,current;marts
P93665,RHEA:19525,current;marts
P9WEE7,RHEA:85623,current
P9WEF0,RHEA:85767,current
P9WEG1,RHEA:49628,current
P9WEG8,RHEA:83523,current
P9WEG8,RHEA:83527,current
P9WEP0,MARTS_EXT_RXN_247c337c8f65,marts
P9WEP0,MARTS_EXT_RXN_4016ec72d95a,marts
P9WEP0,MARTS_EXT_RXN_c33f8bcece70,marts
P9WEP0,MARTS_EXT_RXN_d91651d1ef35,marts
P9WEP0,MARTS_EXT_RXN_eec1da2d1706,marts
P9WEP0,RHEA:17653,current
P9WEP0,RHEA:25694,current
P9WEQ0,RHEA:64336,current
P9WEQ2,RHEA:17653,current
P9WEQ2,RHEA:19361,current
P9WEQ2,RHEA:22408,current
P9WEQ8,RHEA:64332,current
P9WER0,RHEA:66644,current
P9WER5,RHEA:77971,current;marts
P9WER5,RHEA:77975,current
P9WER6,RHEA:66860,current
P9WER6,RHEA:71979,current;marts
P9WER6,RHEA:71983,current;marts
P9WER6,RHEA:71987,current;marts
P9WER6,RHEA:71991,current;marts
P9WEV2,RHEA:66860,current
P9WEV2,RHEA:71995,current;marts
P9WEV3,RHEA:71999,current
P9WEV6,MARTS_EXT_RXN_51c6e7c89344,marts
P9WEV6,RHEA:17653,current
P9WEV7,RHEA:17653,current
P9WEV7,RHEA:77963,current;marts
P9WEV7,RHEA:78275,current;marts
P9WEW0,RHEA:28294,marts
P9WEW0,RHEA:29483,marts
P9WEW0,RHEA:30383,marts
P9WEW0,RHEA:34695,current;marts
P9WEW0,RHEA:47052,current
P9WEW0,RHEA:68712,marts
P9WEW1,RHEA:28294,marts
P9WEW1,RHEA:29483,marts
P9WEW1,RHEA:30383,marts
P9WEW1,RHEA:34695,current;marts
P9WEW1,RHEA:47052,current
P9WEW1,RHEA:68712,marts
P9WEW2,RHEA:28294,marts
P9WEW2,RHEA:29483,marts
P9WEW2,RHEA:30383,marts
P9WEW2,RHEA:34695,current;marts
P9WEW2,RHEA:47052,current
P9WEW2,RHEA:68712,marts
P9WEW8,RHEA:17653,current
P9WEW8,RHEA:19361,current
P9WEW8,RHEA:22408,current
P9WEX3,RHEA:17653,current
P9WEX3,RHEA:19361,current
P9WEX3,RHEA:22408,current
P9WEX9,RHEA:17653,current
P9WEX9,RHEA:19361,current
P9WEX9,RHEA:22408,current
P9WEY4,RHEA:16965,marts
P9WEY4,RHEA:28294,current;marts
P9WEY4,RHEA:33103,current;marts
P9WEY7,RHEA:10940,marts
P9WEY7,RHEA:16965,current;marts
P9WEY7,RHEA:28294,current;marts
P9WEY7,RHEA:28639,marts
P9WEY7,RHEA:33103,current;marts
P9WEY7,RHEA:33107,current
P9WEY7,RHEA:68708,marts
P9WEY7,RHEA:68824,marts
P9WJ61,MARTS_EXT_RXN_035143e0b4ac,marts
P9WJ61,RHEA:40027,marts
Q00835,RHEA:12052,current;marts
Q00909,RHEA:12052,current;marts
Q00G37,RHEA:25532,current;marts
Q02769,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q02769,RHEA:22228,current
Q02769,RHEA:22232,current
Q02769,RHEA:22672,current;marts
Q02769,RHEA:32295,current
Q02769,RHEA:32299,current
Q03471,RHEA:19825,current
Q04782,RHEA:14621,current;marts
Q08IT1,MARTS_EXT_RXN_832dbc506db6,marts
Q08IT1,RHEA:30855,current
Q0C8A4,RHEA:49628,current
Q0C8A6,RHEA:49632,current
Q0CPG8,RHEA:85535,current
Q0CRW6,RHEA:66860,current
Q0CRW6,RHEA:71995,current
Q0CRW7,RHEA:71999,current
Q0E088,RHEA:25532,current;marts
Q0JA81,RHEA:22220,current
Q0JA81,RHEA:79011,current
Q0JA82,RHEA:22220,current;marts
Q0JEZ8,RHEA:25560,current;marts
Q0JF02,RHEA:14841,marts
Q0JF02,RHEA:25524,current
Q0VHD6,RHEA:12016,marts
Q0VHD6,RHEA:30427,current
Q10231,RHEA:14621,current;marts
Q1AHB2,RHEA:25556,current;marts
Q1EG72,MARTS_EXT_RXN_2ffb342ca060,marts
Q1EG72,RHEA:10940,marts
Q1EG72,RHEA:12869,current
Q1EG72,RHEA:16965,current;marts
Q1EG72,RHEA:24116,current
Q1EG72,RHEA:25500,current;marts
Q1EG72,RHEA:25504,marts
Q1EG72,RHEA:27425,marts
Q1EG72,RHEA:28266,current;marts
Q1EG72,RHEA:28282,current
Q1EG72,RHEA:68708,marts
Q1ERD3,RHEA:14621,marts
Q1G1A4,RHEA:14621,current;marts
Q1PDD2,RHEA:12516,marts
Q1XBU4,RHEA:25504,marts
Q1XBU5,RHEA:15809,current
Q1XBU5,RHEA:27530,marts
Q1XBU5,RHEA:56984,current
Q1XBU5,RHEA:68708,marts
Q1ZXA1,RHEA:74107,current
Q20HU6,RHEA:30423,current
Q20HU7,RHEA:10940,marts
Q20HU7,RHEA:12869,current
Q24FB1,RHEA:30675,current
Q29VN2,RHEA:24116,current
Q29VN2,RHEA:27530,current;marts
Q29VN2,RHEA:38155,current;marts
Q29VN2,RHEA:68708,marts
Q29VN3,RHEA:12016,marts
Q29VN3,RHEA:19525,marts
Q29VN3,RHEA:28294,current;marts
Q29VN3,RHEA:30427,current
Q29VN3,RHEA:33991,current;marts
Q29VN3,RHEA:56556,current
Q2FV59,MARTS_EXT_RXN_c38237fa511c,marts
Q2NM15,RHEA:12016,marts
Q2NM15,RHEA:19525,marts
Q2NM15,RHEA:27425,current;marts
Q2NM15,RHEA:28266,current;marts
Q2NM15,RHEA:28294,current;marts
Q2NM15,RHEA:28643,current;marts
Q2NM15,RHEA:30427,current
Q2NM15,RHEA:30471,marts
Q2NM15,RHEA:31427,current
Q2NM15,RHEA:32699,current;marts
Q2NM15,RHEA:33103,current;marts
Q2NM15,RHEA:33991,current;marts
Q2NM15,RHEA:56556,current
Q2NM15,RHEA:60016,marts
Q2NM15,RHEA:60020,current
Q2QLV9,MARTS_EXT_RXN_9bfd169ae97d,marts
Q2QQJ5,RHEA:25536,current;marts
Q2QQJ5,RHEA:32151,current;marts
Q2R712,MARTS_EXT_RXN_aaf62036b97e,marts
Q2R712,RHEA:31855,current
Q2WGL6,RHEA:21308,marts
Q2WGL7,RHEA:31383,marts
Q2WGL8,RHEA:31007,marts
Q2XPU6,RHEA:21308,current;marts
Q2XPU7,RHEA:31383,current;marts
Q2XSC4,RHEA:30471,marts
Q2XSC4,RHEA:31427,current
Q2XSC5,RHEA:15809,current
Q2XSC5,RHEA:68708,marts
Q2XSC6,RHEA:10940,current;marts
Q308N0,RHEA:32679,current;marts
Q32KR6,MARTS_EXT_RXN_412a1f752827,marts
Q32KR6,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q32KR6,RHEA:22228,current
Q32KR6,RHEA:22232,current
Q32KR6,RHEA:22672,current;marts
Q32KR6,RHEA:32295,current
Q32KR6,RHEA:32299,current
Q32W37,RHEA:12016,marts
Q38710,MARTS_EXT_RXN_0216267ce7f4,marts
Q38710,MARTS_EXT_RXN_4fcf7c82c333,marts
Q38710,RHEA:13873,current
Q38710,RHEA:14841,marts
Q38710,RHEA:24316,current
Q38710,RHEA:33987,current
Q38802,RHEA:14841,current;marts
Q39548,RHEA:22220,current;marts
Q39760,RHEA:19525,current;marts
Q39761,RHEA:19525,current;marts
Q39978,MARTS_EXT_RXN_12ea76795241,marts
Q39978,RHEA:10340,current
Q39979,MARTS_EXT_RXN_12ea76795241,marts
Q39979,RHEA:10340,current
Q39980,MARTS_EXT_RXN_12ea76795241,marts
Q39980,RHEA:10340,current
Q401R5,RHEA:31007,marts
Q401R6,RHEA:31007,marts
Q40322,RHEA:10940,marts
Q40577,RHEA:19825,marts
Q40577,RHEA:28635,current
Q40577,RHEA:31415,current
Q40577,RHEA:31419,current
Q40577,RHEA:31423,current
Q41594,RHEA:20912,current;marts
Q41771,RHEA:14841,current;marts
Q43714,RHEA:19525,current;marts
Q49SP3,MARTS_EXT_RXN_1da1a2f90d9e,marts
Q49SP3,MARTS_EXT_RXN_2250a8a7fe50,marts
Q49SP3,MARTS_EXT_RXN_4cfa7e6347ac,marts
Q49SP3,MARTS_EXT_RXN_510852dd5fb5,marts
Q49SP3,MARTS_EXT_RXN_5d4a8a447c7e,marts
Q49SP3,MARTS_EXT_RXN_ed65fc0ae861,marts
Q49SP3,RHEA:12516,marts
Q49SP3,RHEA:28294,marts
Q49SP3,RHEA:29503,current
Q49SP3,RHEA:31807,current;marts
Q49SP3,RHEA:31831,current
Q49SP3,RHEA:31895,marts
Q49SP4,RHEA:12016,current;marts
Q49SP5,RHEA:12516,current;marts
Q49SP6,RHEA:12016,current;marts
Q49SP7,RHEA:32031,current;marts
Q4JHG3,RHEA:32679,current;marts
Q4KSH9,RHEA:27425,current
Q4KSH9,RHEA:28266,current
Q4KSH9,RHEA:28643,current
Q4KSH9,RHEA:29499,current;marts
Q4KSH9,RHEA:30375,current;marts
Q4KSH9,RHEA:30379,current;marts
Q4KSH9,RHEA:32027,current
Q4KSH9,RHEA:32699,current
Q4KSH9,RHEA:68520,current
Q4KSH9,RHEA:81463,current
Q4QSN3,MARTS_EXT_RXN_8d2492a66172,marts
Q4QSN3,RHEA:25488,marts
Q4QSN3,RHEA:26081,marts
Q4QSN4,RHEA:26081,marts
Q4QSN4,RHEA:28298,current
Q4QSN6,RHEA:25500,marts
Q4U3F6,RHEA:31895,current;marts
Q4U3F6,RHEA:33103,current;marts
Q4U3F6,RHEA:33991,current;marts
Q4U3F7,RHEA:12516,current;marts
Q4VP11,RHEA:19525,marts
Q4VP12,RHEA:19525,marts
Q4WAG4,MARTS_EXT_RXN_68d7c7a6b97f,marts
Q4WAY3,RHEA:74727,current
Q4WAY4,RHEA:74751,current
Q4WAZ2,RHEA:74627,current
Q4WAZ3,RHEA:74635,current
Q4WAZ4,RHEA:74707,current
Q4WAZ6,RHEA:74591,current
Q4WBH9,RHEA:63068,current
Q4WBI0,RHEA:80879,current
Q4WBI0,RHEA:80883,current
Q4WBI3,RHEA:80871,current
Q4WBI3,RHEA:80875,current
Q4WBI4,RHEA:17653,current
Q4WBI4,RHEA:19361,current
Q4WBI4,RHEA:22408,current
Q4WBI5,RHEA:80863,current
Q4WES9,RHEA:14621,current;marts
Q4WLD0,RHEA:64340,current
Q4WLD1,RHEA:64344,current
Q4WLD2,RHEA:64348,current
