row,protein_id,cif,norm
5580,B5Z8R5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5Z8R5-F1-model_v6.cif,1.0
5581,B5ZYL3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5ZYL3-F1-model_v6.cif,1.0
5582,B5ZYL4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5ZYL4-F1-model_v6.cif,1.0
5583,B5ZYL5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5ZYL5-F1-model_v6.cif,1.0000001
5584,B5ZYM1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5ZYM1-F1-model_v6.cif,1.0
5585,B5ZYM2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5ZYM2-F1-model_v6.cif,1.0
5586,B5ZYM4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B5ZYM4-F1-model_v6.cif,1.0
5587,B6BQB2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6BQB2-F1-model_v6.cif,1.0
5588,B6ISW8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6ISW8-F1-model_v6.cif,0.99999994
5589,B6ISX1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6ISX1-F1-model_v6.cif,1.0
5590,B6ISX3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6ISX3-F1-model_v6.cif,0.99999994
5591,B6ISX4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6ISX4-F1-model_v6.cif,1.0
5592,B6ISX8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6ISX8-F1-model_v6.cif,1.0
5593,B6ISY0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6ISY0-F1-model_v6.cif,1.0
5594,B6IZ52,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6IZ52-F1-model_v6.cif,1.0
5595,B6J697,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6J697-F1-model_v6.cif,0.99999994
5596,B6J6A2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6J6A2-F1-model_v6.cif,1.0
5597,B6JGW0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6JGW0-F1-model_v6.cif,1.0
5598,B6JGW3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6JGW3-F1-model_v6.cif,1.0
5599,B6JH51,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6JH51-F1-model_v6.cif,0.99999994
5600,B6JNA1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6JNA1-F1-model_v6.cif,1.0000001
5601,B6JNA7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6JNA7-F1-model_v6.cif,1.0
5602,B6JNA8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6JNA8-F1-model_v6.cif,0.99999994
5603,B6Q1U7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6Q1U7-F1-model_v6.cif,1.0
5604,B6YQ48,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6YQ48-F1-model_v6.cif,1.0
5605,B6YR59,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6YR59-F1-model_v6.cif,1.0
5606,B6YR61,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6YR61-F1-model_v6.cif,0.99999994
5607,B6YSS1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B6YSS1-F1-model_v6.cif,1.0
5608,B7EC78,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7EC78-F1-model_v6.cif,1.0
5609,B7GME1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7GME1-F1-model_v6.cif,1.0
5610,B7GME4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7GME4-F1-model_v6.cif,0.99999994
5611,B7GME7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7GME7-F1-model_v6.cif,1.0
5612,B7GMF0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7GMF0-F1-model_v6.cif,0.99999994
5613,B7HY51,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7HY51-F1-model_v6.cif,0.99999994
5614,B7I740,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7I740-F1-model_v6.cif,1.0
5615,B7I741,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7I741-F1-model_v6.cif,0.99999994
5616,B7I748,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7I748-F1-model_v6.cif,1.0
5617,B7I751,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7I751-F1-model_v6.cif,1.0
5618,B7IQU6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7IQU6-F1-model_v6.cif,0.99999994
5619,B7IQU9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7IQU9-F1-model_v6.cif,0.99999994
5620,B7IQV2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7IQV2-F1-model_v6.cif,1.0
5621,B7J6H2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7J6H2-F1-model_v6.cif,0.99999994
5622,B7J7T2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7J7T2-F1-model_v6.cif,1.0
5623,B7J7T5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7J7T5-F1-model_v6.cif,1.0
5624,B7J7U3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7J7U3-F1-model_v6.cif,0.9999999
5625,B7KJI6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7KJI6-F1-model_v6.cif,0.99999994
5626,B7KQ58,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7KQ58-F1-model_v6.cif,1.0
5627,B7KQ65,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7KQ65-F1-model_v6.cif,0.99999994
5628,B7LM50,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7LM50-F1-model_v6.cif,1.0
5629,B7MXV5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7MXV5-F1-model_v6.cif,0.99999994
5630,B7NNV5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7NNV5-F1-model_v6.cif,0.9999999
5631,B7NNW1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7NNW1-F1-model_v6.cif,1.0
5632,B7UFU4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B7UFU4-F1-model_v6.cif,1.0
5633,B8AE97,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8AE97-F1-model_v6.cif,1.0
5634,B8AWD2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8AWD2-F1-model_v6.cif,1.0
5635,B8BKG0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8BKG0-F1-model_v6.cif,0.99999994
5636,B8D761,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8D761-F1-model_v6.cif,1.0
5637,B8D8V7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8D8V7-F1-model_v6.cif,0.9999999
5638,B8D8W1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8D8W1-F1-model_v6.cif,0.99999994
5639,B8DS03,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8DS03-F1-model_v6.cif,0.99999994
5640,B8EIL8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8EIL8-F1-model_v6.cif,0.99999994
5641,B8EIM5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8EIM5-F1-model_v6.cif,1.0
5642,B8EIM7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8EIM7-F1-model_v6.cif,0.9999999
5643,B8EIZ7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8EIZ7-F1-model_v6.cif,1.0
5644,B8FRJ7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8FRJ7-F1-model_v6.cif,1.0
5645,B8G5D6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8G5D6-F1-model_v6.cif,1.0
5646,B8G6L3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8G6L3-F1-model_v6.cif,0.99999994
5647,B8G6Z6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8G6Z6-F1-model_v6.cif,1.0
5648,B8G705,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8G705-F1-model_v6.cif,1.0
5649,B8GA16,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8GA16-F1-model_v6.cif,1.0000001
5650,B8GNY6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8GNY6-F1-model_v6.cif,0.99999994
5651,B8GNY7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8GNY7-F1-model_v6.cif,1.0
5652,B8GNZ5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8GNZ5-F1-model_v6.cif,1.0
5653,B8GNZ8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8GNZ8-F1-model_v6.cif,1.0
5654,B8GWV5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8GWV5-F1-model_v6.cif,0.99999994
5655,B8IUU7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8IUU7-F1-model_v6.cif,1.0
5656,B8IUV4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8IUV4-F1-model_v6.cif,1.0
5657,B8IUV6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8IUV6-F1-model_v6.cif,1.0
5658,B8IUV9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8IUV9-F1-model_v6.cif,1.0
5659,B8J1C7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8J1C7-F1-model_v6.cif,1.0
5660,B8J1D0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8J1D0-F1-model_v6.cif,1.0
5661,B8J1D6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8J1D6-F1-model_v6.cif,0.99999994
5662,B8JAZ0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8JAZ0-F1-model_v6.cif,1.0
5663,B8JBR1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8JBR1-F1-model_v6.cif,1.0
5664,B8JH22,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8JH22-F1-model_v6.cif,1.0
5665,B8LZP3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B8LZP3-F1-model_v6.cif,0.99999994
5666,B9JD43,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JD43-F1-model_v6.cif,1.0
5667,B9JD44,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JD44-F1-model_v6.cif,1.0
5668,B9JD51,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JD51-F1-model_v6.cif,0.9999999
5669,B9JVE6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JVE6-F1-model_v6.cif,1.0
5670,B9JVE7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JVE7-F1-model_v6.cif,1.0
5671,B9JVF3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JVF3-F1-model_v6.cif,1.0
5672,B9JVF4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9JVF4-F1-model_v6.cif,1.0
5673,B9KDV9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9KDV9-F1-model_v6.cif,0.99999994
5674,B9KI91,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9KI91-F1-model_v6.cif,1.0
5675,B9KIT6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9KIT6-F1-model_v6.cif,1.0
5676,B9KJI1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9KJI1-F1-model_v6.cif,1.0
5677,B9KQW1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9KQW1-F1-model_v6.cif,1.0
5678,B9KQW2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9KQW2-F1-model_v6.cif,1.0
5679,B9L170,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9L170-F1-model_v6.cif,0.99999994
5680,B9L173,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9L173-F1-model_v6.cif,1.0
5681,B9L175,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9L175-F1-model_v6.cif,1.0
5682,B9L178,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9L178-F1-model_v6.cif,1.0
5683,B9LAU1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LAU1-F1-model_v6.cif,1.0
5684,B9LAV0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LAV0-F1-model_v6.cif,0.99999994
5685,B9LGS9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LGS9-F1-model_v6.cif,1.0
5686,B9LGT9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LGT9-F1-model_v6.cif,1.0
5687,B9LT33,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LT33-F1-model_v6.cif,1.0
5688,B9LZL8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LZL8-F1-model_v6.cif,1.0
5689,B9LZM7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9LZM7-F1-model_v6.cif,1.0
5690,B9M3Y9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9M3Y9-F1-model_v6.cif,1.0
5691,B9MEL5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-B9MEL5-F1-model_v6.cif,0.99999994
5692,C0HM14,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0HM14-F1-model_v6.cif,1.0
5693,C0HM50,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0HM50-F1-model_v6.cif,0.99999994
5694,C0HM53,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0HM53-F1-model_v6.cif,0.99999994
5695,C0HM79,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0HM79-F1-model_v6.cif,0.99999994
5696,C0KL20,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0KL20-F1-model_v6.cif,1.0
5697,C0PLL3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0PLL3-F1-model_v6.cif,1.0
5698,C0PR86,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0PR86-F1-model_v6.cif,0.99999994
5699,C0PRP7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0PRP7-F1-model_v6.cif,0.99999994
5700,C0Q041,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Q041-F1-model_v6.cif,1.0
5701,C0Q051,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Q051-F1-model_v6.cif,1.0
5702,C0QR89,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0QR89-F1-model_v6.cif,1.0
5703,C0QR92,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0QR92-F1-model_v6.cif,1.0
5704,C0Z3J8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Z3J8-F1-model_v6.cif,0.99999994
5705,C0Z763,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Z763-F1-model_v6.cif,0.99999994
5706,C0Z766,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Z766-F1-model_v6.cif,0.99999994
5707,C0Z769,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Z769-F1-model_v6.cif,0.99999994
5708,C0Z772,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0Z772-F1-model_v6.cif,1.0
5709,C0ZYJ0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0ZYJ0-F1-model_v6.cif,1.0000001
5710,C0ZYJ2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0ZYJ2-F1-model_v6.cif,1.0
5711,C0ZYJ9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C0ZYJ9-F1-model_v6.cif,1.0
5712,C1A8Y1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1A8Y1-F1-model_v6.cif,0.99999994
5713,C1A8Y4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1A8Y4-F1-model_v6.cif,1.0
5714,C1AYM4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1AYM4-F1-model_v6.cif,0.99999994
5715,C1AZF5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1AZF5-F1-model_v6.cif,0.99999994
5716,C1AZG0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1AZG0-F1-model_v6.cif,0.99999994
5717,C1D0H2,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1D0H2-F1-model_v6.cif,1.0
5718,C1D0H8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1D0H8-F1-model_v6.cif,1.0
5719,C1D0H9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1D0H9-F1-model_v6.cif,1.0
5720,C1D0I1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1D0I1-F1-model_v6.cif,0.99999994
5721,C1DCA4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DCA4-F1-model_v6.cif,0.9999999
5722,C1DCA5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DCA5-F1-model_v6.cif,0.99999994
5723,C1DCB3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DCB3-F1-model_v6.cif,1.0
5724,C1DCB6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DCB6-F1-model_v6.cif,0.99999994
5725,C1DL15,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DL15-F1-model_v6.cif,0.99999994
5726,C1DL16,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DL16-F1-model_v6.cif,1.0
5727,C1DL20,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DL20-F1-model_v6.cif,1.0
5728,C1DL23,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DL23-F1-model_v6.cif,1.0
5729,C1DT39,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1DT39-F1-model_v6.cif,1.0
5730,C1F223,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1F223-F1-model_v6.cif,0.99999994
5731,C1F9D3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C1F9D3-F1-model_v6.cif,1.0
5732,C3JY82,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3JY82-F1-model_v6.cif,1.0
5733,C3JY83,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3JY83-F1-model_v6.cif,1.0
5734,C3JY87,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3JY87-F1-model_v6.cif,1.0
5735,C3JY90,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3JY90-F1-model_v6.cif,0.99999994
5736,C3MEY7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3MEY7-F1-model_v6.cif,0.99999994
5737,C3MPN4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3MPN4-F1-model_v6.cif,1.0
5738,C3NDW4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3NDW4-F1-model_v6.cif,1.0
5739,C3NHT9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3NHT9-F1-model_v6.cif,1.0
5740,C3PLS5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3PLS5-F1-model_v6.cif,0.99999994
5741,C3PLS6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3PLS6-F1-model_v6.cif,1.0
5742,C3PN71,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C3PN71-F1-model_v6.cif,0.99999994
5743,C4IZV0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4IZV0-F1-model_v6.cif,1.0
5744,C4K221,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4K221-F1-model_v6.cif,0.99999994
5745,C4K222,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4K222-F1-model_v6.cif,1.0
5746,C4K3W3,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4K3W3-F1-model_v6.cif,0.99999994
5747,C4K6N1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4K6N1-F1-model_v6.cif,1.0
5748,C4KGX6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4KGX6-F1-model_v6.cif,1.0
5749,C4LB32,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4LB32-F1-model_v6.cif,1.0
5750,C4LB38,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4LB38-F1-model_v6.cif,1.0
5751,C4LB40,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4LB40-F1-model_v6.cif,1.0
5752,C4LB43,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4LB43-F1-model_v6.cif,1.0
5753,C4RPA1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4RPA1-F1-model_v6.cif,1.0
5754,C4XGW8,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4XGW8-F1-model_v6.cif,1.0
5755,C4XMN1,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4XMN1-F1-model_v6.cif,1.0
5756,C4XMN4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C4XMN4-F1-model_v6.cif,1.0
5757,C5A233,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5A233-F1-model_v6.cif,1.0
5758,C5B8H7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5B8H7-F1-model_v6.cif,1.0
5759,C5B8H9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5B8H9-F1-model_v6.cif,1.0
5760,C5B8I0,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5B8I0-F1-model_v6.cif,1.0
5761,C5B8I4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5B8I4-F1-model_v6.cif,1.0
5762,C5B8I5,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5B8I5-F1-model_v6.cif,0.99999994
5763,C5C0R4,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5C0R4-F1-model_v6.cif,1.0
5764,C5C0R7,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5C0R7-F1-model_v6.cif,1.0
5765,C5C0S6,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5C0S6-F1-model_v6.cif,1.0
5766,C5CT10,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5CT10-F1-model_v6.cif,0.99999994
5767,C5CT19,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5CT19-F1-model_v6.cif,0.9999999
5768,C5D978,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5D978-F1-model_v6.cif,1.0
5769,C5D981,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5D981-F1-model_v6.cif,1.0
5770,C5D984,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5D984-F1-model_v6.cif,0.99999994
5771,C5D987,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5D987-F1-model_v6.cif,1.0
5772,C5FGL9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5FGL9-F1-model_v6.cif,1.0
5773,C5FIN9,/home/s241850073/igem2026/results/clipzyme_native_extension_v1/structures/af_v6/AF-C5FIN9-F1-model_v6.cif,1.0
