row,reaction_id,source,status,drfp_status,fallback_used,warning
9585,RHEA:65964,encoded_general_reaction,valid,cached,False,
9586,RHEA:65968,encoded_general_reaction,valid,cached,False,
9587,RHEA:65996,encoded_general_reaction,valid,cached,False,
9588,RHEA:66000,encoded_general_reaction,valid,cached,False,
9589,RHEA:66008,encoded_general_reaction,valid,cached,False,
9590,RHEA:66012,encoded_general_reaction,valid,cached,False,
9591,RHEA:66016,encoded_general_reaction,valid,cached,False,
9592,RHEA:66020,encoded_general_reaction,valid,cached,False,
9593,RHEA:66024,encoded_general_reaction,valid,cached,False,
9594,RHEA:66028,encoded_general_reaction,valid,cached,False,
9595,RHEA:66036,encoded_general_reaction,valid,cached,False,
9596,RHEA:66040,encoded_general_reaction,valid,cached,False,
9597,RHEA:66044,encoded_general_reaction,valid,cached,False,
9598,RHEA:66052,encoded_general_reaction,valid,cached,False,
9599,RHEA:66060,encoded_general_reaction,valid,cached,False,
9600,RHEA:66068,encoded_general_reaction,valid,cached,False,
9601,RHEA:66076,encoded_general_reaction,valid,cached,False,
9602,RHEA:66084,encoded_general_reaction,valid,cached,False,
9603,RHEA:66092,encoded_general_reaction,valid,cached,False,
9604,RHEA:66100,encoded_general_reaction,valid,cached,False,
9605,RHEA:66108,encoded_general_reaction,valid,cached,False,
9606,RHEA:66112,encoded_general_reaction,valid,cached,False,
9607,RHEA:66116,encoded_general_reaction,valid,cached,False,
9608,RHEA:66120,encoded_general_reaction,valid,cached,False,
9609,RHEA:66124,encoded_general_reaction,valid,cached,False,
9610,RHEA:66128,encoded_general_reaction,valid,cached,False,
9611,RHEA:66132,encoded_general_reaction,valid,cached,False,
9612,RHEA:66136,encoded_general_reaction,valid,cached,False,
9613,RHEA:66140,encoded_general_reaction,valid,cached,False,
9614,RHEA:66144,encoded_general_reaction,valid,cached,False,
9615,RHEA:66148,encoded_general_reaction,valid,cached,False,
9616,RHEA:66152,encoded_general_reaction,valid,cached,False,
9617,RHEA:66156,encoded_general_reaction,valid,cached,False,
9618,RHEA:66160,encoded_general_reaction,valid,cached,False,
9619,RHEA:66164,encoded_general_reaction,valid,cached,False,
9620,RHEA:66168,encoded_general_reaction,valid,cached,False,
9621,RHEA:66176,encoded_general_reaction,valid,cached,False,
9622,RHEA:66180,encoded_general_reaction,valid,cached,False,
9623,RHEA:66184,encoded_general_reaction,valid,cached,False,
9624,RHEA:66188,encoded_general_reaction,valid,cached,False,
9625,RHEA:66192,encoded_general_reaction,valid,cached,False,
9626,RHEA:66196,encoded_general_reaction,valid,cached,False,
9627,RHEA:66200,encoded_general_reaction,valid,cached,False,
9628,RHEA:66204,encoded_general_reaction,valid,cached,False,
9629,RHEA:66208,encoded_general_reaction,valid,cached,False,
9630,RHEA:66212,encoded_general_reaction,valid,cached,False,
9631,RHEA:66216,encoded_general_reaction,valid,cached,False,
9632,RHEA:66220,encoded_general_reaction,valid,cached,False,
9633,RHEA:66224,encoded_general_reaction,valid,cached,False,
9634,RHEA:66228,encoded_general_reaction,valid,cached,False,
9635,RHEA:66232,encoded_general_reaction,valid,cached,False,
9636,RHEA:66236,encoded_general_reaction,valid,cached,False,
9637,RHEA:66240,encoded_general_reaction,valid,cached,False,
9638,RHEA:66252,encoded_general_reaction,valid,cached,False,
9639,RHEA:66272,encoded_general_reaction,valid,cached,False,
9640,RHEA:66276,encoded_general_reaction,valid,cached,False,
9641,RHEA:66280,encoded_general_reaction,valid,cached,False,
9642,RHEA:66284,encoded_general_reaction,valid,cached,False,
9643,RHEA:66340,encoded_general_reaction,valid,cached,False,
9644,RHEA:66344,encoded_general_reaction,valid,cached,False,
9645,RHEA:66348,encoded_general_reaction,valid,cached,False,
9646,RHEA:66352,encoded_general_reaction,valid,cached,False,
9647,RHEA:66356,encoded_general_reaction,valid,cached,False,
9648,RHEA:66360,encoded_general_reaction,valid,cached,False,
9649,RHEA:66364,encoded_general_reaction,valid,cached,False,
9650,RHEA:66368,encoded_general_reaction,valid,cached,False,
9651,RHEA:66372,encoded_general_reaction,valid,cached,False,
9652,RHEA:66376,encoded_general_reaction,valid,cached,False,
9653,RHEA:66380,encoded_general_reaction,valid,cached,False,
9654,RHEA:66388,encoded_general_reaction,valid,cached,False,
9655,RHEA:66392,encoded_general_reaction,valid,cached,False,
9656,RHEA:66396,encoded_general_reaction,valid,cached,False,
9657,RHEA:66400,encoded_general_reaction,valid,cached,False,
9658,RHEA:66404,encoded_general_reaction,valid,cached,False,
9659,RHEA:66408,encoded_general_reaction,valid,cached,False,
9660,RHEA:66412,encoded_general_reaction,valid,cached,False,
9661,RHEA:66416,encoded_general_reaction,valid,cached,False,
9662,RHEA:66420,encoded_general_reaction,valid,cached,False,
9663,RHEA:66424,encoded_general_reaction,valid,cached,False,
9664,RHEA:66492,encoded_general_reaction,valid,cached,False,
9665,RHEA:66496,encoded_general_reaction,valid,cached,False,
9666,RHEA:66500,encoded_general_reaction,valid,cached,False,
9667,RHEA:66524,encoded_general_reaction,valid,cached,False,
9668,RHEA:66528,encoded_general_reaction,valid,cached,False,
9669,RHEA:66532,encoded_general_reaction,valid,cached,False,
9670,RHEA:66544,encoded_general_reaction,valid,cached,False,
9671,RHEA:66548,encoded_general_reaction,valid,cached,False,
9672,RHEA:66552,encoded_general_reaction,valid,cached,False,
9673,RHEA:66556,encoded_general_reaction,valid,cached,False,
9674,RHEA:66560,encoded_general_reaction,valid,cached,False,
9675,RHEA:66564,encoded_general_reaction,valid,cached,False,
9676,RHEA:66572,encoded_general_reaction,valid,cached,False,
9677,RHEA:66576,encoded_general_reaction,valid,cached,False,
9678,RHEA:66580,encoded_general_reaction,valid,cached,False,
9679,RHEA:66588,encoded_general_reaction,valid,cached,False,
9680,RHEA:66592,encoded_general_reaction,valid,cached,False,
9681,RHEA:66596,encoded_general_reaction,valid,cached,False,
9682,RHEA:66600,encoded_general_reaction,valid,cached,False,
9683,RHEA:66604,encoded_general_reaction,valid,cached,False,
9684,RHEA:66608,encoded_general_reaction,valid,cached,False,
9685,RHEA:66612,encoded_general_reaction,valid,cached,False,
9686,RHEA:66620,encoded_general_reaction,valid,cached,False,
9687,RHEA:66624,encoded_general_reaction,valid,cached,False,
9688,RHEA:66628,encoded_general_reaction,valid,cached,False,
9689,RHEA:66632,encoded_general_reaction,valid,cached,False,
9690,RHEA:66636,copied_reference_feature,precomputed,precomputed,False,
9691,RHEA:66640,copied_reference_feature,precomputed,precomputed,False,
9692,RHEA:66644,copied_reference_feature,precomputed,precomputed,False,
9693,RHEA:66648,copied_reference_feature,precomputed,precomputed,False,
9694,RHEA:66652,copied_reference_feature,precomputed,precomputed,False,
9695,RHEA:66656,encoded_general_reaction,valid,cached,False,
9696,RHEA:66660,encoded_general_reaction,valid,cached,False,
9697,RHEA:66664,encoded_general_reaction,valid,cached,False,
9698,RHEA:66668,encoded_general_reaction,valid,cached,False,
9699,RHEA:66672,encoded_general_reaction,valid,cached,False,
9700,RHEA:66676,encoded_general_reaction,valid,cached,False,
9701,RHEA:66680,encoded_general_reaction,valid,cached,False,
9702,RHEA:66684,encoded_general_reaction,valid,cached,False,
9703,RHEA:66688,encoded_general_reaction,valid,cached,False,
9704,RHEA:66692,encoded_general_reaction,valid,cached,False,
9705,RHEA:66696,encoded_general_reaction,valid,cached,False,
9706,RHEA:66700,encoded_general_reaction,valid,cached,False,
9707,RHEA:66704,encoded_general_reaction,valid,cached,False,
9708,RHEA:66708,encoded_general_reaction,valid,cached,False,
9709,RHEA:66712,copied_reference_feature,precomputed,precomputed,False,
9710,RHEA:66716,encoded_general_reaction,valid,cached,False,
9711,RHEA:66720,encoded_general_reaction,valid,cached,False,
9712,RHEA:66724,encoded_general_reaction,valid,cached,False,
9713,RHEA:66728,encoded_general_reaction,valid,cached,False,
9714,RHEA:66732,encoded_general_reaction,valid,cached,False,
9715,RHEA:66736,encoded_general_reaction,valid,cached,False,
9716,RHEA:66740,encoded_general_reaction,valid,cached,False,
9717,RHEA:66744,encoded_general_reaction,valid,cached,False,
9718,RHEA:66752,encoded_general_reaction,valid,cached,False,
9719,RHEA:66756,encoded_general_reaction,valid,cached,False,
9720,RHEA:66760,encoded_general_reaction,valid,cached,False,
9721,RHEA:66764,encoded_general_reaction,valid,cached,False,
9722,RHEA:66768,encoded_general_reaction,valid,cached,False,
9723,RHEA:66772,encoded_general_reaction,valid,cached,False,
9724,RHEA:66776,encoded_general_reaction,valid,cached,False,
9725,RHEA:66780,encoded_general_reaction,valid,cached,False,
9726,RHEA:66784,encoded_general_reaction,valid,cached,False,
9727,RHEA:66788,encoded_general_reaction,valid,cached,False,
9728,RHEA:66792,encoded_general_reaction,valid,cached,False,
9729,RHEA:66796,encoded_general_reaction,valid,cached,False,
9730,RHEA:66800,encoded_general_reaction,valid,cached,False,
9731,RHEA:66804,encoded_general_reaction,valid,cached,False,
9732,RHEA:66808,encoded_general_reaction,valid,cached,False,
9733,RHEA:66812,encoded_general_reaction,valid,cached,False,
9734,RHEA:66820,encoded_general_reaction,valid,cached,False,
9735,RHEA:66824,encoded_general_reaction,valid,cached,False,
9736,RHEA:66828,encoded_general_reaction,valid,cached,False,
9737,RHEA:66832,copied_reference_feature,precomputed,precomputed,False,
9738,RHEA:66836,copied_reference_feature,precomputed,precomputed,False,
9739,RHEA:66840,copied_reference_feature,precomputed,precomputed,False,
9740,RHEA:66844,copied_reference_feature,precomputed,precomputed,False,
9741,RHEA:66848,encoded_general_reaction,valid,cached,False,
9742,RHEA:66852,encoded_general_reaction,valid,cached,False,
9743,RHEA:66856,encoded_general_reaction,valid,cached,False,
9744,RHEA:66860,copied_reference_feature,precomputed,precomputed,False,
9745,RHEA:66864,copied_reference_feature,precomputed,precomputed,False,
9746,RHEA:66868,copied_reference_feature,precomputed,precomputed,False,
9747,RHEA:66872,encoded_general_reaction,valid,cached,False,
9748,RHEA:66876,encoded_general_reaction,valid,cached,False,
9749,RHEA:66880,encoded_general_reaction,valid,cached,False,
9750,RHEA:66884,encoded_general_reaction,valid,cached,False,
9751,RHEA:66888,encoded_general_reaction,valid,cached,False,
9752,RHEA:66892,encoded_general_reaction,valid,cached,False,
9753,RHEA:66896,copied_reference_feature,precomputed,precomputed,False,
9754,RHEA:66900,encoded_general_reaction,valid,cached,False,
9755,RHEA:66904,encoded_general_reaction,valid,cached,False,
9756,RHEA:66908,encoded_general_reaction,valid,cached,False,
9757,RHEA:66916,encoded_general_reaction,valid,cached,False,
9758,RHEA:66920,encoded_general_reaction,valid,cached,False,
9759,RHEA:66928,encoded_general_reaction,valid,cached,False,
9760,RHEA:66932,encoded_general_reaction,valid,cached,False,
9761,RHEA:66936,encoded_general_reaction,valid,cached,False,
9762,RHEA:66940,encoded_general_reaction,valid,cached,False,
9763,RHEA:66944,encoded_general_reaction,valid,cached,False,
9764,RHEA:66980,encoded_general_reaction,valid,cached,False,
9765,RHEA:66984,encoded_general_reaction,valid,cached,False,
9766,RHEA:66988,encoded_general_reaction,valid,cached,False,
9767,RHEA:66992,encoded_general_reaction,valid,cached,False,
9768,RHEA:66996,encoded_general_reaction,valid,cached,False,
9769,RHEA:67000,encoded_general_reaction,valid,cached,False,
9770,RHEA:67004,encoded_general_reaction,valid,cached,False,
9771,RHEA:67008,encoded_general_reaction,valid,cached,False,
9772,RHEA:67012,encoded_general_reaction,valid,cached,False,
9773,RHEA:67020,encoded_general_reaction,valid,cached,False,
9774,RHEA:67024,encoded_general_reaction,valid,cached,False,
9775,RHEA:67032,encoded_general_reaction,valid,cached,False,
9776,RHEA:67036,copied_reference_feature,precomputed,precomputed,False,
9777,RHEA:67040,copied_reference_feature,precomputed,precomputed,False,
9778,RHEA:67044,copied_reference_feature,precomputed,precomputed,False,
9779,RHEA:67048,copied_reference_feature,precomputed,precomputed,False,
9780,RHEA:67052,copied_reference_feature,precomputed,precomputed,False,
9781,RHEA:67056,copied_reference_feature,precomputed,precomputed,False,
9782,RHEA:67060,copied_reference_feature,precomputed,precomputed,False,
9783,RHEA:67064,copied_reference_feature,precomputed,precomputed,False,
9784,RHEA:67068,copied_reference_feature,precomputed,precomputed,False,
9785,RHEA:67072,encoded_general_reaction,valid,cached,False,
9786,RHEA:67076,encoded_general_reaction,valid,cached,False,
9787,RHEA:67080,encoded_general_reaction,valid,cached,False,
9788,RHEA:67084,encoded_general_reaction,valid,cached,False,
9789,RHEA:67088,encoded_general_reaction,valid,cached,False,
9790,RHEA:67092,encoded_general_reaction,valid,cached,False,
9791,RHEA:67096,copied_reference_feature,precomputed,precomputed,False,
9792,RHEA:67100,copied_reference_feature,precomputed,precomputed,False,
9793,RHEA:67104,copied_reference_feature,precomputed,precomputed,False,
9794,RHEA:67112,encoded_general_reaction,valid,cached,False,
9795,RHEA:67116,encoded_general_reaction,valid,cached,False,
9796,RHEA:67120,encoded_general_reaction,valid,cached,False,
9797,RHEA:67124,encoded_general_reaction,valid,cached,False,
9798,RHEA:67128,encoded_general_reaction,valid,cached,False,
9799,RHEA:67132,encoded_general_reaction,valid,cached,False,
9800,RHEA:67136,encoded_general_reaction,valid,cached,False,
9801,RHEA:67144,encoded_general_reaction,valid,cached,False,
9802,RHEA:67156,encoded_general_reaction,valid,cached,False,
9803,RHEA:67160,encoded_general_reaction,valid,cached,False,
9804,RHEA:67164,encoded_general_reaction,valid,cached,False,
9805,RHEA:67168,encoded_general_reaction,valid,cached,False,
9806,RHEA:67172,encoded_general_reaction,valid,cached,False,
9807,RHEA:67176,encoded_general_reaction,valid,cached,False,
9808,RHEA:67180,encoded_general_reaction,valid,cached,False,
9809,RHEA:67188,encoded_general_reaction,valid,cached,False,
9810,RHEA:67192,encoded_general_reaction,valid,cached,False,
9811,RHEA:67196,encoded_general_reaction,valid,cached,False,
9812,RHEA:67200,encoded_general_reaction,valid,cached,False,
9813,RHEA:67204,encoded_general_reaction,valid,cached,False,
9814,RHEA:67208,encoded_general_reaction,valid,cached,False,
9815,RHEA:67240,encoded_general_reaction,valid,cached,False,
9816,RHEA:67244,encoded_general_reaction,valid,cached,False,
9817,RHEA:67248,encoded_general_reaction,valid,cached,False,
9818,RHEA:67252,encoded_general_reaction,valid,cached,False,
9819,RHEA:67256,encoded_general_reaction,valid,cached,False,
9820,RHEA:67264,encoded_general_reaction,valid,cached,False,
9821,RHEA:67268,encoded_general_reaction,valid,cached,False,
9822,RHEA:67272,encoded_general_reaction,valid,cached,False,
9823,RHEA:67276,encoded_general_reaction,valid,cached,False,
9824,RHEA:67288,encoded_general_reaction,valid,cached,False,
9825,RHEA:67308,encoded_general_reaction,valid,cached,False,
9826,RHEA:67312,encoded_general_reaction,valid,cached,False,
9827,RHEA:67316,encoded_general_reaction,valid,cached,False,
9828,RHEA:67320,encoded_general_reaction,valid,cached,False,
9829,RHEA:67324,encoded_general_reaction,valid,cached,False,
9830,RHEA:67328,encoded_general_reaction,valid,cached,False,
9831,RHEA:67332,encoded_general_reaction,valid,cached,False,
9832,RHEA:67336,encoded_general_reaction,valid,cached,False,
9833,RHEA:67340,encoded_general_reaction,valid,cached,False,
9834,RHEA:67344,encoded_general_reaction,valid,cached,False,
9835,RHEA:67348,encoded_general_reaction,valid,cached,False,
9836,RHEA:67352,encoded_general_reaction,valid,cached,False,
9837,RHEA:67356,encoded_general_reaction,valid,cached,False,
9838,RHEA:67360,encoded_general_reaction,valid,cached,False,
9839,RHEA:67364,encoded_general_reaction,valid,cached,False,
9840,RHEA:67368,encoded_general_reaction,valid,cached,False,
9841,RHEA:67372,encoded_general_reaction,valid,cached,False,
9842,RHEA:67376,encoded_general_reaction,valid,cached,False,
9843,RHEA:67380,encoded_general_reaction,valid,cached,False,
9844,RHEA:67384,encoded_general_reaction,valid,cached,False,
9845,RHEA:67392,encoded_general_reaction,valid,cached,False,
9846,RHEA:67396,encoded_general_reaction,valid,cached,False,
9847,RHEA:67400,copied_reference_feature,precomputed,precomputed,False,
9848,RHEA:67404,copied_reference_feature,precomputed,precomputed,False,
9849,RHEA:67408,copied_reference_feature,precomputed,precomputed,False,
9850,RHEA:67412,copied_reference_feature,precomputed,precomputed,False,
9851,RHEA:67416,copied_reference_feature,precomputed,precomputed,False,
9852,RHEA:67428,encoded_general_reaction,valid,cached,False,
9853,RHEA:67432,encoded_general_reaction,valid,cached,False,
9854,RHEA:67440,encoded_general_reaction,valid,cached,False,
9855,RHEA:67444,encoded_general_reaction,valid,cached,False,
9856,RHEA:67452,encoded_general_reaction,valid,cached,False,
9857,RHEA:67456,encoded_general_reaction,valid,cached,False,
9858,RHEA:67460,encoded_general_reaction,valid,cached,False,
9859,RHEA:67464,encoded_general_reaction,valid,cached,False,
9860,RHEA:67468,encoded_general_reaction,valid,cached,False,
9861,RHEA:67472,encoded_general_reaction,valid,cached,False,
9862,RHEA:67476,copied_reference_feature,precomputed,precomputed,False,
9863,RHEA:67480,encoded_general_reaction,valid,cached,False,
9864,RHEA:67484,encoded_general_reaction,valid,cached,False,
9865,RHEA:67488,encoded_general_reaction,valid,cached,False,
9866,RHEA:67492,encoded_general_reaction,valid,cached,False,
9867,RHEA:67496,encoded_general_reaction,valid,cached,False,
9868,RHEA:67500,encoded_general_reaction,valid,cached,False,
9869,RHEA:67504,encoded_general_reaction,valid,cached,False,
9870,RHEA:67508,encoded_general_reaction,valid,cached,False,
9871,RHEA:67516,encoded_general_reaction,valid,cached,False,
9872,RHEA:67520,encoded_general_reaction,valid,cached,False,
9873,RHEA:67524,encoded_general_reaction,valid,cached,False,
9874,RHEA:67528,encoded_general_reaction,valid,cached,False,
9875,RHEA:67532,encoded_general_reaction,valid,cached,False,
9876,RHEA:67536,encoded_general_reaction,valid,cached,False,
9877,RHEA:67540,encoded_general_reaction,valid,cached,False,
9878,RHEA:67544,encoded_general_reaction,valid,cached,False,
9879,RHEA:67548,encoded_general_reaction,valid,cached,False,
9880,RHEA:67552,encoded_general_reaction,valid,cached,False,
9881,RHEA:67556,encoded_general_reaction,valid,cached,False,
9882,RHEA:67560,encoded_general_reaction,valid,cached,False,
9883,RHEA:67564,encoded_general_reaction,valid,cached,False,
9884,RHEA:67568,encoded_general_reaction,valid,cached,False,
9885,RHEA:67572,encoded_general_reaction,valid,cached,False,
9886,RHEA:67576,encoded_general_reaction,valid,cached,False,
9887,RHEA:67584,encoded_general_reaction,valid,cached,False,
9888,RHEA:67588,encoded_general_reaction,valid,cached,False,
9889,RHEA:67592,encoded_general_reaction,valid,cached,False,
9890,RHEA:67596,encoded_general_reaction,valid,cached,False,
9891,RHEA:67600,encoded_general_reaction,valid,cached,False,
9892,RHEA:67604,encoded_general_reaction,valid,cached,False,
9893,RHEA:67608,encoded_general_reaction,valid,cached,False,
9894,RHEA:67612,encoded_general_reaction,valid,cached,False,
9895,RHEA:67616,encoded_general_reaction,valid,cached,False,
9896,RHEA:67620,encoded_general_reaction,valid,cached,False,
9897,RHEA:67624,encoded_general_reaction,valid,cached,False,
9898,RHEA:67628,encoded_general_reaction,valid,cached,False,
9899,RHEA:67636,encoded_general_reaction,valid,cached,False,
9900,RHEA:67640,encoded_general_reaction,valid,cached,False,
9901,RHEA:67644,encoded_general_reaction,valid,cached,False,
9902,RHEA:67660,encoded_general_reaction,valid,cached,False,
9903,RHEA:67664,encoded_general_reaction,valid,cached,False,
9904,RHEA:67668,encoded_general_reaction,valid,cached,False,
9905,RHEA:67672,encoded_general_reaction,valid,cached,False,
9906,RHEA:67676,encoded_general_reaction,valid,cached,False,
9907,RHEA:67680,encoded_general_reaction,valid,cached,False,
9908,RHEA:67684,encoded_general_reaction,valid,cached,False,
9909,RHEA:67688,encoded_general_reaction,valid,cached,False,
9910,RHEA:67692,encoded_general_reaction,valid,cached,False,
9911,RHEA:67696,encoded_general_reaction,valid,cached,False,
9912,RHEA:67700,encoded_general_reaction,valid,cached,False,
9913,RHEA:67704,encoded_general_reaction,valid,cached,False,
9914,RHEA:67708,encoded_general_reaction,valid,cached,False,
9915,RHEA:67712,encoded_general_reaction,valid,cached,False,
9916,RHEA:67716,encoded_general_reaction,valid,cached,False,
9917,RHEA:67732,encoded_general_reaction,valid,cached,False,
9918,RHEA:67744,encoded_general_reaction,valid,cached,False,
9919,RHEA:67748,encoded_general_reaction,valid,cached,False,
9920,RHEA:67752,encoded_general_reaction,valid,cached,False,
9921,RHEA:67756,encoded_general_reaction,valid,cached,False,
9922,RHEA:67760,encoded_general_reaction,valid,cached,False,
9923,RHEA:67764,encoded_general_reaction,valid,cached,False,
9924,RHEA:67768,encoded_general_reaction,valid,cached,False,
9925,RHEA:67780,encoded_general_reaction,valid,cached,False,
9926,RHEA:67784,encoded_general_reaction,valid,cached,False,
9927,RHEA:67788,encoded_general_reaction,valid,cached,False,
9928,RHEA:67792,encoded_general_reaction,valid,cached,False,
9929,RHEA:67796,encoded_general_reaction,valid,cached,False,
9930,RHEA:67800,encoded_general_reaction,valid,cached,False,
9931,RHEA:67804,encoded_general_reaction,valid,cached,False,
9932,RHEA:67808,encoded_general_reaction,valid,cached,False,
9933,RHEA:67812,encoded_general_reaction,valid,cached,False,
9934,RHEA:67816,encoded_general_reaction,valid,cached,False,
9935,RHEA:67820,encoded_general_reaction,valid,cached,False,
9936,RHEA:67828,encoded_general_reaction,valid,cached,False,
9937,RHEA:67836,encoded_general_reaction,valid,cached,False,
9938,RHEA:67840,encoded_general_reaction,valid,cached,False,
9939,RHEA:67848,encoded_general_reaction,valid,cached,False,
9940,RHEA:67856,encoded_general_reaction,valid,cached,False,
9941,RHEA:67860,encoded_general_reaction,valid,cached,False,
9942,RHEA:67864,encoded_general_reaction,valid,cached,False,
9943,RHEA:67868,encoded_general_reaction,valid,cached,False,
9944,RHEA:67872,encoded_general_reaction,valid,cached,False,
9945,RHEA:67876,encoded_general_reaction,valid,cached,False,
9946,RHEA:67880,encoded_general_reaction,valid,cached,False,
9947,RHEA:67884,encoded_general_reaction,valid,cached,False,
9948,RHEA:67888,encoded_general_reaction,valid,cached,False,
9949,RHEA:67892,encoded_general_reaction,valid,cached,False,
9950,RHEA:67896,encoded_general_reaction,valid,cached,False,
9951,RHEA:67900,encoded_general_reaction,valid,cached,False,
9952,RHEA:67904,encoded_general_reaction,valid,cached,False,
9953,RHEA:67908,encoded_general_reaction,valid,cached,False,
9954,RHEA:67912,encoded_general_reaction,valid,cached,False,
9955,RHEA:67916,encoded_general_reaction,valid,cached,False,
9956,RHEA:67932,encoded_general_reaction,valid,cached,False,
9957,RHEA:67940,encoded_general_reaction,valid,cached,False,
9958,RHEA:67944,encoded_general_reaction,valid,cached,False,
9959,RHEA:67948,encoded_general_reaction,valid,cached,False,
9960,RHEA:67956,encoded_general_reaction,valid,cached,False,
9961,RHEA:67960,encoded_general_reaction,valid,cached,False,
9962,RHEA:67964,encoded_general_reaction,valid,cached,False,
9963,RHEA:67968,encoded_general_reaction,valid,cached,False,
9964,RHEA:67976,encoded_general_reaction,valid,cached,False,
9965,RHEA:67980,encoded_general_reaction,valid,cached,False,
9966,RHEA:67984,encoded_general_reaction,valid,cached,False,
9967,RHEA:67988,encoded_general_reaction,valid,cached,False,
9968,RHEA:67992,encoded_general_reaction,valid,cached,False,
9969,RHEA:67996,encoded_general_reaction,valid,cached,False,
9970,RHEA:68000,encoded_general_reaction,valid,cached,False,
9971,RHEA:68004,encoded_general_reaction,valid,cached,False,
9972,RHEA:68008,encoded_general_reaction,valid,cached,False,
9973,RHEA:68016,encoded_general_reaction,valid,cached,False,
9974,RHEA:68020,encoded_general_reaction,valid,cached,False,
9975,RHEA:68024,encoded_general_reaction,valid,cached,False,
9976,RHEA:68044,encoded_general_reaction,valid,cached,False,
9977,RHEA:68052,encoded_general_reaction,valid,cached,False,
9978,RHEA:68056,encoded_general_reaction,valid,cached,False,
9979,RHEA:68060,encoded_general_reaction,valid,cached,False,
9980,RHEA:68064,encoded_general_reaction,valid,cached,False,
9981,RHEA:68068,encoded_general_reaction,valid,cached,False,
9982,RHEA:68076,encoded_general_reaction,valid,cached,False,
9983,RHEA:68080,encoded_general_reaction,valid,cached,False,
9984,RHEA:68096,encoded_general_reaction,valid,cached,False,
9985,RHEA:68100,encoded_general_reaction,valid,cached,False,
9986,RHEA:68104,encoded_general_reaction,valid,cached,False,
9987,RHEA:68116,encoded_general_reaction,valid,cached,False,
9988,RHEA:68120,encoded_general_reaction,valid,cached,False,
9989,RHEA:68124,encoded_general_reaction,valid,cached,False,
9990,RHEA:68128,encoded_general_reaction,valid,cached,False,
9991,RHEA:68132,encoded_general_reaction,valid,cached,False,
9992,RHEA:68136,encoded_general_reaction,valid,cached,False,
9993,RHEA:68140,encoded_general_reaction,valid,cached,False,
9994,RHEA:68144,encoded_general_reaction,valid,cached,False,
9995,RHEA:68148,encoded_general_reaction,valid,cached,False,
9996,RHEA:68152,encoded_general_reaction,valid,cached,False,
9997,RHEA:68156,copied_reference_feature,precomputed,precomputed,False,
9998,RHEA:68160,copied_reference_feature,precomputed,precomputed,False,
9999,RHEA:68164,copied_reference_feature,precomputed,precomputed,False,
10000,RHEA:68168,copied_reference_feature,precomputed,precomputed,False,
10001,RHEA:68172,encoded_general_reaction,valid,cached,False,
10002,RHEA:68176,encoded_general_reaction,valid,cached,False,
10003,RHEA:68184,encoded_general_reaction,valid,cached,False,
10004,RHEA:68188,encoded_general_reaction,valid,cached,False,
10005,RHEA:68192,encoded_general_reaction,valid,cached,False,
10006,RHEA:68196,encoded_general_reaction,valid,cached,False,
10007,RHEA:68200,encoded_general_reaction,valid,cached,False,
10008,RHEA:68204,encoded_general_reaction,valid,cached,False,
10009,RHEA:68208,encoded_general_reaction,valid,cached,False,
10010,RHEA:68212,encoded_general_reaction,valid,cached,False,
10011,RHEA:68216,encoded_general_reaction,valid,cached,False,
10012,RHEA:68220,encoded_general_reaction,valid,cached,False,
10013,RHEA:68224,encoded_general_reaction,valid,cached,False,
10014,RHEA:68268,encoded_general_reaction,valid,cached,False,
10015,RHEA:68272,encoded_general_reaction,valid,cached,False,
10016,RHEA:68276,encoded_general_reaction,valid,cached,False,
10017,RHEA:68280,encoded_general_reaction,valid,cached,False,
10018,RHEA:68284,encoded_general_reaction,valid,cached,False,
10019,RHEA:68288,encoded_general_reaction,valid,cached,False,
10020,RHEA:68292,encoded_general_reaction,valid,cached,False,
10021,RHEA:68296,encoded_general_reaction,valid,cached,False,
10022,RHEA:68300,encoded_general_reaction,valid,cached,False,
10023,RHEA:68308,encoded_general_reaction,valid,cached,False,
10024,RHEA:68312,encoded_general_reaction,valid,cached,False,
10025,RHEA:68316,encoded_general_reaction,valid,cached,False,
10026,RHEA:68320,encoded_general_reaction,valid,cached,False,
10027,RHEA:68324,encoded_general_reaction,valid,cached,False,
10028,RHEA:68328,encoded_general_reaction,valid,cached,False,
10029,RHEA:68332,encoded_general_reaction,valid,cached,False,
10030,RHEA:68336,encoded_general_reaction,valid,cached,False,
10031,RHEA:68340,encoded_general_reaction,valid,cached,False,
10032,RHEA:68344,encoded_general_reaction,valid,cached,False,
10033,RHEA:68360,encoded_general_reaction,valid,cached,False,
10034,RHEA:68364,encoded_general_reaction,valid,cached,False,
10035,RHEA:68372,encoded_general_reaction,valid,cached,False,
10036,RHEA:68376,encoded_general_reaction,valid,cached,False,
10037,RHEA:68380,encoded_general_reaction,valid,cached,False,
10038,RHEA:68384,encoded_general_reaction,valid,cached,False,
10039,RHEA:68388,encoded_general_reaction,valid,cached,False,
10040,RHEA:68392,encoded_general_reaction,valid,cached,False,
10041,RHEA:68396,encoded_general_reaction,valid,cached,False,
10042,RHEA:68400,copied_reference_feature,precomputed,precomputed,False,
10043,RHEA:68404,encoded_general_reaction,valid,cached,False,
10044,RHEA:68408,encoded_general_reaction,valid,cached,False,
10045,RHEA:68416,encoded_general_reaction,valid,cached,False,
10046,RHEA:68420,encoded_general_reaction,valid,cached,False,
